24251,1:4,2:10,3:9,4:2,5:7,6:3,7:1,8:5,9:8,10:6
13194,1:8,2:7,3:2,4:6,5:9,6:5,7:1,8:4,9:10,10:3
1884,1:6,2:9,3:1,4:8,5:5,6:2,7:7,8:4,9:3,10:10
16759,1:3,2:1,3:6,4:8,5:7,6:10,7:4,8:5,9:2,10:9
18306,1:6,2:10,3:2,4:4,5:5,6:1,7:9,8:7,9:8,10:3
20191,1:4,2:3,3:8,4:10,5:2,6:6,7:7,8:5,9:1,10:9
23165,1:9,2:8,3:2,4:10,5:7,6:3,7:5,8:6,9:1,10:4
28695,1:1,2:8,3:3,4:9,5:5,6:6,7:10,8:4,9:2,10:7
4511,1:10,2:4,3:5,4:8,5:3,6:6,7:9,8:2,9:1,10:7
12773,1:1,2:7,3:8,4:9,5:6,6:5,7:3,8:4,9:2,10:10
99250,1:7,2:6,3:10,4:3,5:8,6:4,7:2,8:5,9:9,10:1
85760,1:5,2:6,3:1,4:9,5:2,6:3,7:4,8:7,9:10,10:8
83426,1:4,2:9,3:7,4:3,5:1,6:2,7:8,8:10,9:5,10:6
66707,1:1,2:3,3:4,4:7,5:9,6:10,7:8,8:6,9:5,10:2
54064,1:9,2:8,3:4,4:2,5:5,6:7,7:3,8:10,9:1,10:6
82377,1:7,2:6,3:8,4:4,5:10,6:5,7:1,8:3,9:2,10:9
78971,1:3,2:2,3:9,4:8,5:1,6:7,7:6,8:4,9:5,10:10
6818,1:5,2:9,3:10,4:4,5:2,6:3,7:1,8:7,9:6,10:8
85343,1:5,2:4,3:2,4:7,5:8,6:3,7:10,8:9,9:1,10:6
94936,1:5,2:3,3:4,4:9,5:7,6:10,7:6,8:1,9:2,10:8
35921,1:6,2:3,3:7,4:10,5:4,6:8,7:1,8:5,9:9,10:2
65239,1:6,2:1,3:5,4:4,5:8,6:7,7:2,8:9,9:3,10:10
45840,1:2,2:5,3:4,4:6,5:7,6:8,7:1,8:3,9:10,10:9
31666,1:9,2:7,3:4,4:6,5:5,6:10,7:2,8:1,9:8,10:3
50370,1:2,2:9,3:7,4:5,5:6,6:10,7:8,8:4,9:3,10:1
23521,1:10,2:3,3:8,4:1,5:9,6:5,7:4,8:2,9:6,10:7
56013,1:5,2:2,3:1,4:3,5:7,6:8,7:9,8:10,9:6,10:4
52230,1:8,2:3,3:6,4:7,5:9,6:2,7:1,8:10,9:4,10:5
48453,1:7,2:10,3:2,4:3,5:1,6:6,7:8,8:4,9:5,10:9
94557,1:1,2:2,3:6,4:5,5:7,6:9,7:4,8:10,9:3,10:8
74082,1:1,2:8,3:10,4:5,5:6,6:2,7:4,8:3,9:7,10:9
60160,1:10,2:6,3:8,4:7,5:1,6:2,7:9,8:4,9:5,10:3
28361,1:1,2:5,3:4,4:9,5:3,6:8,7:10,8:6,9:2,10:7
39630,1:7,2:1,3:4,4:3,5:6,6:10,7:9,8:8,9:5,10:2
43630,1:9,2:4,3:7,4:8,5:6,6:1,7:5,8:3,9:10,10:2
80075,1:7,2:3,3:1,4:2,5:9,6:8,7:4,8:5,9:10,10:6
67244,1:9,2:10,3:1,4:6,5:2,6:5,7:4,8:8,9:7,10:3
46492,1:6,2:9,3:8,4:2,5:1,6:4,7:3,8:10,9:5,10:7
21188,1:3,2:2,3:4,4:5,5:6,6:1,7:9,8:7,9:8,10:10
5644,1:6,2:10,3:2,4:9,5:8,6:7,7:5,8:4,9:3,10:1
89054,1:7,2:2,3:8,4:6,5:1,6:4,7:5,8:10,9:9,10:3
74393,1:8,2:2,3:10,4:9,5:6,6:5,7:1,8:4,9:3,10:7
28490,1:2,2:5,3:3,4:8,5:9,6:6,7:10,8:7,9:1,10:4
9015,1:6,2:7,3:4,4:3,5:5,6:2,7:8,8:10,9:1,10:9
1409,1:5,2:2,3:1,4:7,5:3,6:9,7:10,8:8,9:4,10:6
97334,1:8,2:1,3:3,4:4,5:2,6:9,7:10,8:7,9:5,10:6
36681,1:3,2:2,3:7,4:5,5:1,6:6,7:8,8:9,9:4,10:10
58379,1:5,2:1,3:3,4:2,5:6,6:7,7:8,8:9,9:4,10:10
80227,1:6,2:8,3:2,4:3,5:4,6:7,7:9,8:1,9:10,10:5
96676,1:7,2:8,3:5,4:6,5:3,6:1,7:2,8:10,9:4,10:9
78582,1:5,2:8,3:4,4:1,5:9,6:10,7:3,8:6,9:7,10:2
509,1:2,2:8,3:4,4:1,5:9,6:7,7:10,8:3,9:6,10:5
4929,1:6,2:7,3:10,4:5,5:9,6:8,7:2,8:4,9:3,10:1
87078,1:9,2:4,3:7,4:3,5:8,6:5,7:6,8:2,9:10,10:1
60434,1:6,2:3,3:2,4:9,5:4,6:1,7:8,8:5,9:7,10:10
29189,1:2,2:6,3:5,4:4,5:9,6:8,7:10,8:7,9:3,10:1
73042,1:6,2:7,3:10,4:9,5:8,6:1,7:4,8:5,9:3,10:2
65675,1:1,2:9,3:3,4:7,5:10,6:8,7:5,8:4,9:2,10:6
20571,1:8,2:9,3:2,4:7,5:1,6:4,7:5,8:6,9:10,10:3
13585,1:8,2:9,3:5,4:4,5:6,6:7,7:2,8:3,9:10,10:1
31588,1:6,2:7,3:4,4:10,5:8,6:9,7:2,8:1,9:5,10:3
33720,1:9,2:4,3:6,4:7,5:3,6:10,7:2,8:8,9:1,10:5
19821,1:5,2:1,3:7,4:4,5:8,6:2,7:10,8:9,9:3,10:6
41259,1:5,2:6,3:10,4:9,5:3,6:2,7:4,8:1,9:7,10:8
59135,1:6,2:3,3:7,4:5,5:2,6:1,7:4,8:10,9:8,10:9
57892,1:5,2:6,3:9,4:2,5:4,6:3,7:7,8:10,9:8,10:1
92374,1:6,2:9,3:2,4:8,5:5,6:7,7:3,8:1,9:4,10:10
22508,1:6,2:2,3:1,4:8,5:7,6:5,7:4,8:3,9:10,10:9
55698,1:2,2:8,3:1,4:9,5:5,6:10,7:6,8:7,9:4,10:3
54022,1:4,2:2,3:5,4:6,5:8,6:7,7:1,8:10,9:3,10:9
84271,1:3,2:5,3:6,4:2,5:7,6:1,7:8,8:9,9:10,10:4
89587,1:2,2:3,3:5,4:1,5:9,6:10,7:4,8:6,9:8,10:7
13051,1:2,2:5,3:8,4:3,5:7,6:6,7:1,8:9,9:4,10:10
49469,1:10,2:4,3:1,4:2,5:3,6:7,7:9,8:6,9:5,10:8
2694,1:9,2:8,3:3,4:7,5:6,6:10,7:1,8:4,9:5,10:2
40981,1:9,2:1,3:8,4:2,5:3,6:10,7:4,8:7,9:6,10:5
7492,1:6,2:4,3:2,4:8,5:7,6:10,7:1,8:3,9:5,10:9
43981,1:9,2:3,3:4,4:7,5:2,6:8,7:1,8:10,9:5,10:6
96162,1:7,2:9,3:3,4:6,5:1,6:2,7:10,8:5,9:8,10:4
5635,1:4,2:7,3:6,4:8,5:9,6:1,7:10,8:2,9:3,10:5
28563,1:5,2:10,3:7,4:6,5:8,6:9,7:1,8:4,9:2,10:3
18066,1:3,2:9,3:1,4:8,5:5,6:10,7:2,8:4,9:7,10:6
45545,1:3,2:9,3:5,4:8,5:6,6:7,7:4,8:1,9:2,10:10
56381,1:9,2:6,3:5,4:3,5:4,6:8,7:2,8:7,9:10,10:1
55488,1:2,2:9,3:4,4:7,5:1,6:10,7:6,8:8,9:3,10:5
52154,1:10,2:8,3:7,4:5,5:9,6:6,7:1,8:3,9:2,10:4
85820,1:8,2:1,3:9,4:5,5:7,6:10,7:4,8:3,9:2,10:6
56486,1:5,2:10,3:8,4:6,5:7,6:3,7:1,8:9,9:2,10:4
20212,1:6,2:7,3:9,4:3,5:2,6:1,7:8,8:10,9:5,10:4
86724,1:8,2:3,3:5,4:10,5:7,6:6,7:9,8:1,9:4,10:2
21963,1:1,2:5,3:6,4:10,5:9,6:7,7:8,8:2,9:4,10:3
93251,1:1,2:4,3:10,4:5,5:6,6:3,7:2,8:7,9:8,10:9
5707,1:3,2:10,3:4,4:8,5:5,6:7,7:6,8:9,9:2,10:1
50872,1:9,2:3,3:6,4:4,5:8,6:7,7:1,8:2,9:10,10:5
54242,1:8,2:5,3:7,4:10,5:6,6:3,7:9,8:4,9:1,10:2
26340,1:5,2:9,3:4,4:1,5:2,6:3,7:10,8:6,9:7,10:8
88890,1:6,2:7,3:5,4:1,5:2,6:4,7:10,8:3,9:9,10:8
74404,1:10,2:2,3:8,4:9,5:1,6:4,7:7,8:6,9:5,10:3
12831,1:7,2:9,3:8,4:2,5:1,6:3,7:6,8:4,9:5,10:10
59844,1:8,2:10,3:7,4:6,5:3,6:9,7:5,8:1,9:4,10:2
23640,1:6,2:9,3:3,4:4,5:1,6:10,7:7,8:8,9:5,10:2
22934,1:2,2:6,3:10,4:4,5:9,6:7,7:5,8:1,9:3,10:8
63516,1:4,2:10,3:7,4:1,5:5,6:3,7:9,8:6,9:8,10:2
76864,1:6,2:8,3:10,4:3,5:4,6:7,7:1,8:2,9:5,10:9
94535,1:7,2:10,3:2,4:8,5:9,6:6,7:1,8:4,9:5,10:3
59070,1:4,2:1,3:2,4:7,5:8,6:6,7:9,8:10,9:5,10:3
14915,1:5,2:4,3:1,4:2,5:7,6:6,7:3,8:9,9:10,10:8
77965,1:8,2:1,3:9,4:2,5:4,6:6,7:7,8:3,9:5,10:10
83787,1:8,2:7,3:1,4:9,5:5,6:2,7:6,8:4,9:3,10:10
37570,1:10,2:9,3:3,4:1,5:7,6:8,7:4,8:5,9:6,10:2
97364,1:6,2:1,3:5,4:4,5:10,6:8,7:7,8:3,9:2,10:9
49862,1:10,2:9,3:4,4:5,5:1,6:3,7:2,8:6,9:8,10:7
52469,1:8,2:9,3:3,4:5,5:4,6:1,7:10,8:2,9:7,10:6
21935,1:6,2:7,3:3,4:1,5:9,6:4,7:5,8:10,9:8,10:2
75281,1:2,2:10,3:1,4:4,5:5,6:7,7:9,8:8,9:6,10:3
39164,1:5,2:4,3:2,4:7,5:6,6:9,7:1,8:3,9:10,10:8
3941,1:3,2:4,3:5,4:10,5:2,6:7,7:8,8:6,9:9,10:1
21103,1:1,2:3,3:8,4:7,5:10,6:2,7:4,8:6,9:9,10:5
17092,1:2,2:3,3:10,4:6,5:5,6:9,7:8,8:1,9:7,10:4
75624,1:3,2:5,3:4,4:6,5:7,6:2,7:9,8:1,9:10,10:8
56691,1:4,2:3,3:2,4:1,5:5,6:7,7:6,8:10,9:8,10:9
10590,1:5,2:9,3:6,4:1,5:7,6:8,7:10,8:3,9:4,10:2
51338,1:1,2:3,3:2,4:7,5:6,6:10,7:4,8:8,9:5,10:9
9837,1:8,2:5,3:6,4:7,5:3,6:4,7:10,8:2,9:1,10:9
84635,1:10,2:7,3:6,4:1,5:4,6:2,7:8,8:9,9:3,10:5
58712,1:8,2:6,3:7,4:9,5:5,6:10,7:3,8:4,9:1,10:2
56954,1:4,2:7,3:5,4:8,5:1,6:6,7:3,8:10,9:9,10:2
42213,1:7,2:1,3:9,4:3,5:4,6:2,7:5,8:8,9:6,10:10
63976,1:9,2:3,3:5,4:2,5:1,6:6,7:7,8:10,9:8,10:4
84841,1:5,2:7,3:9,4:3,5:1,6:4,7:2,8:6,9:8,10:10
13924,1:7,2:1,3:3,4:5,5:6,6:4,7:10,8:8,9:9,10:2
36810,1:8,2:7,3:5,4:3,5:9,6:2,7:1,8:6,9:4,10:10
63632,1:6,2:5,3:2,4:8,5:10,6:7,7:4,8:9,9:3,10:1
63517,1:8,2:5,3:1,4:2,5:10,6:7,7:6,8:9,9:4,10:3
77056,1:3,2:5,3:10,4:9,5:7,6:2,7:1,8:6,9:4,10:8
72197,1:6,2:5,3:8,4:7,5:10,6:3,7:9,8:2,9:4,10:1
8454,1:6,2:1,3:9,4:10,5:7,6:4,7:5,8:2,9:8,10:3
17088,1:7,2:2,3:5,4:6,5:3,6:10,7:8,8:9,9:1,10:4
88912,1:5,2:7,3:3,4:4,5:6,6:2,7:8,8:9,9:10,10:1
32288,1:3,2:4,3:5,4:2,5:8,6:1,7:10,8:7,9:6,10:9
77837,1:8,2:1,3:6,4:7,5:5,6:4,7:10,8:9,9:3,10:2
803,1:6,2:10,3:5,4:2,5:3,6:4,7:1,8:9,9:7,10:8
46494,1:1,2:5,3:2,4:7,5:10,6:3,7:8,8:6,9:4,10:9
53782,1:4,2:7,3:5,4:2,5:1,6:6,7:3,8:9,9:8,10:10
76852,1:2,2:7,3:8,4:4,5:9,6:6,7:3,8:10,9:5,10:1
47066,1:8,2:7,3:2,4:1,5:4,6:10,7:9,8:6,9:5,10:3
33976,1:8,2:10,3:6,4:2,5:9,6:7,7:1,8:5,9:4,10:3
89624,1:3,2:4,3:9,4:6,5:2,6:7,7:5,8:1,9:10,10:8
70119,1:7,2:10,3:9,4:4,5:2,6:5,7:6,8:1,9:3,10:8
49870,1:1,2:6,3:4,4:10,5:3,6:2,7:8,8:7,9:9,10:5
26855,1:2,2:7,3:8,4:9,5:4,6:6,7:5,8:1,9:10,10:3
16307,1:3,2:10,3:5,4:4,5:2,6:1,7:9,8:7,9:6,10:8
83052,1:1,2:6,3:4,4:3,5:9,6:7,7:5,8:8,9:10,10:2
26765,1:8,2:3,3:9,4:2,5:7,6:5,7:10,8:6,9:4,10:1
72287,1:8,2:2,3:1,4:7,5:5,6:10,7:9,8:3,9:4,10:6
78569,1:6,2:7,3:9,4:3,5:4,6:5,7:2,8:10,9:1,10:8
87626,1:10,2:7,3:4,4:1,5:9,6:5,7:6,8:3,9:2,10:8
69717,1:9,2:2,3:5,4:6,5:1,6:4,7:3,8:8,9:7,10:10
85421,1:2,2:9,3:1,4:3,5:10,6:7,7:8,8:5,9:4,10:6
94083,1:9,2:6,3:7,4:2,5:3,6:8,7:10,8:5,9:1,10:4
31340,1:5,2:4,3:9,4:1,5:2,6:3,7:6,8:8,9:7,10:10
6009,1:6,2:9,3:2,4:8,5:10,6:4,7:5,8:7,9:1,10:3
78004,1:3,2:1,3:7,4:4,5:5,6:2,7:10,8:8,9:9,10:6
76860,1:6,2:8,3:5,4:3,5:1,6:10,7:7,8:4,9:2,10:9
83152,1:10,2:8,3:9,4:2,5:5,6:6,7:3,8:7,9:4,10:1
42196,1:9,2:1,3:8,4:2,5:7,6:4,7:3,8:5,9:10,10:6
67185,1:6,2:9,3:4,4:10,5:2,6:5,7:3,8:1,9:8,10:7
46899,1:3,2:2,3:4,4:7,5:8,6:1,7:9,8:5,9:10,10:6
83450,1:9,2:6,3:8,4:2,5:4,6:3,7:1,8:7,9:10,10:5
15873,1:3,2:10,3:1,4:7,5:5,6:6,7:8,8:2,9:9,10:4
24056,1:1,2:10,3:9,4:7,5:8,6:2,7:4,8:5,9:3,10:6
95207,1:2,2:8,3:4,4:7,5:1,6:6,7:3,8:5,9:10,10:9
4223,1:3,2:4,3:1,4:10,5:5,6:7,7:6,8:8,9:9,10:2
37112,1:8,2:3,3:2,4:9,5:6,6:4,7:10,8:1,9:7,10:5
27335,1:5,2:6,3:3,4:1,5:2,6:10,7:9,8:4,9:7,10:8
80766,1:10,2:9,3:4,4:7,5:5,6:8,7:1,8:6,9:3,10:2
41940,1:1,2:2,3:5,4:7,5:10,6:8,7:3,8:6,9:4,10:9
69371,1:9,2:2,3:1,4:7,5:10,6:8,7:3,8:5,9:6,10:4
38,1:3,2:1,3:7,4:10,5:2,6:9,7:4,8:5,9:6,10:8
84867,1:4,2:7,3:8,4:10,5:9,6:6,7:1,8:5,9:3,10:2
49364,1:7,2:10,3:5,4:4,5:2,6:9,7:6,8:3,9:1,10:8
6259,1:1,2:8,3:9,4:7,5:3,6:4,7:2,8:5,9:6,10:10
38500,1:9,2:6,3:5,4:4,5:2,6:3,7:10,8:1,9:7,10:8
79319,1:5,2:1,3:2,4:8,5:4,6:10,7:3,8:7,9:6,10:9
97302,1:5,2:7,3:1,4:6,5:3,6:4,7:8,8:2,9:10,10:9
80818,1:2,2:6,3:3,4:8,5:4,6:9,7:1,8:7,9:5,10:10
63476,1:5,2:2,3:3,4:4,5:6,6:1,7:8,8:10,9:7,10:9
73376,1:10,2:2,3:4,4:3,5:9,6:1,7:6,8:7,9:8,10:5
82289,1:4,2:10,3:5,4:1,5:8,6:6,7:9,8:3,9:7,10:2
83909,1:7,2:3,3:5,4:6,5:2,6:9,7:10,8:8,9:1,10:4
29954,1:7,2:9,3:1,4:5,5:2,6:6,7:8,8:3,9:10,10:4
69766,1:6,2:5,3:7,4:9,5:8,6:1,7:2,8:10,9:4,10:3
12527,1:5,2:6,3:3,4:2,5:8,6:4,7:9,8:1,9:10,10:7
80723,1:8,2:7,3:10,4:1,5:4,6:3,7:5,8:6,9:2,10:9
75505,1:6,2:4,3:7,4:10,5:2,6:5,7:8,8:9,9:3,10:1
92397,1:1,2:8,3:7,4:6,5:2,6:3,7:10,8:4,9:9,10:5
50511,1:5,2:1,3:7,4:4,5:8,6:6,7:9,8:10,9:3,10:2
39421,1:3,2:8,3:7,4:2,5:5,6:9,7:6,8:4,9:1,10:10
17815,1:7,2:5,3:6,4:2,5:1,6:9,7:4,8:3,9:8,10:10
49726,1:10,2:6,3:4,4:7,5:2,6:1,7:9,8:3,9:8,10:5
98493,1:4,2:9,3:3,4:5,5:10,6:8,7:6,8:1,9:7,10:2
19311,1:3,2:7,3:10,4:6,5:5,6:4,7:9,8:1,9:2,10:8
31130,1:1,2:9,3:2,4:7,5:3,6:10,7:6,8:5,9:4,10:8
30096,1:5,2:4,3:7,4:3,5:1,6:6,7:10,8:9,9:8,10:2
50159,1:5,2:6,3:10,4:3,5:4,6:8,7:1,8:2,9:9,10:7
73843,1:2,2:5,3:4,4:1,5:8,6:9,7:10,8:6,9:7,10:3
92293,1:2,2:5,3:9,4:4,5:7,6:1,7:6,8:8,9:3,10:10
3045,1:7,2:2,3:5,4:1,5:8,6:9,7:3,8:6,9:4,10:10
64047,1:1,2:6,3:9,4:5,5:2,6:3,7:7,8:4,9:10,10:8
26646,1:10,2:5,3:6,4:1,5:4,6:9,7:7,8:8,9:3,10:2
1606,1:5,2:8,3:7,4:9,5:2,6:1,7:10,8:6,9:3,10:4
1248,1:9,2:6,3:5,4:8,5:10,6:3,7:2,8:4,9:1,10:7
73158,1:6,2:7,3:3,4:8,5:10,6:9,7:4,8:5,9:2,10:1
97925,1:4,2:3,3:8,4:7,5:2,6:6,7:10,8:9,9:5,10:1
85173,1:6,2:3,3:2,4:7,5:5,6:10,7:9,8:8,9:4,10:1
87061,1:8,2:5,3:2,4:10,5:6,6:1,7:4,8:3,9:9,10:7
85299,1:7,2:3,3:9,4:5,5:2,6:8,7:1,8:10,9:4,10:6
27742,1:4,2:8,3:9,4:2,5:3,6:10,7:7,8:5,9:1,10:6
25704,1:1,2:2,3:3,4:8,5:7,6:5,7:6,8:9,9:10,10:4
62245,1:6,2:7,3:9,4:2,5:8,6:4,7:10,8:5,9:1,10:3
70679,1:10,2:3,3:7,4:8,5:2,6:6,7:4,8:9,9:1,10:5
35443,1:3,2:9,3:4,4:1,5:6,6:10,7:8,8:7,9:5,10:2
78937,1:8,2:5,3:2,4:9,5:1,6:4,7:6,8:3,9:7,10:10
42353,1:10,2:7,3:6,4:1,5:5,6:4,7:3,8:9,9:2,10:8
33800,1:2,2:9,3:7,4:6,5:10,6:1,7:4,8:3,9:8,10:5
53368,1:8,2:5,3:10,4:9,5:2,6:1,7:6,8:7,9:4,10:3
69601,1:7,2:3,3:5,4:8,5:2,6:10,7:4,8:1,9:9,10:6
93322,1:5,2:4,3:9,4:3,5:8,6:10,7:1,8:7,9:2,10:6
74538,1:4,2:6,3:9,4:2,5:3,6:10,7:5,8:8,9:7,10:1
57708,1:10,2:2,3:9,4:7,5:8,6:1,7:6,8:5,9:4,10:3
22749,1:3,2:10,3:1,4:8,5:7,6:9,7:2,8:4,9:6,10:5
40790,1:2,2:9,3:6,4:7,5:5,6:3,7:1,8:10,9:8,10:4
3465,1:4,2:3,3:5,4:2,5:7,6:1,7:9,8:8,9:6,10:10
59786,1:3,2:6,3:1,4:8,5:9,6:4,7:7,8:10,9:5,10:2
19429,1:10,2:6,3:8,4:7,5:9,6:2,7:1,8:5,9:4,10:3
58752,1:6,2:2,3:7,4:5,5:9,6:10,7:3,8:8,9:1,10:4
41476,1:3,2:10,3:7,4:2,5:4,6:5,7:1,8:9,9:8,10:6
84693,1:7,2:9,3:8,4:6,5:1,6:4,7:3,8:5,9:2,10:10
86223,1:6,2:10,3:2,4:4,5:9,6:5,7:3,8:8,9:1,10:7
86416,1:7,2:2,3:9,4:6,5:5,6:8,7:1,8:3,9:4,10:10
11282,1:5,2:6,3:2,4:9,5:10,6:1,7:7,8:3,9:4,10:8
32770,1:2,2:10,3:7,4:9,5:8,6:6,7:1,8:3,9:4,10:5
64056,1:7,2:4,3:2,4:10,5:6,6:1,7:5,8:8,9:9,10:3
22851,1:1,2:4,3:5,4:3,5:9,6:7,7:2,8:6,9:10,10:8
47263,1:9,2:4,3:3,4:1,5:7,6:2,7:8,8:5,9:10,10:6
17472,1:6,2:2,3:3,4:7,5:4,6:10,7:1,8:9,9:5,10:8
11868,1:3,2:2,3:9,4:7,5:10,6:1,7:8,8:4,9:6,10:5
67,1:3,2:5,3:10,4:8,5:6,6:9,7:7,8:4,9:1,10:2
32148,1:2,2:8,3:4,4:1,5:6,6:5,7:7,8:10,9:9,10:3
2064,1:2,2:7,3:5,4:4,5:8,6:10,7:3,8:1,9:9,10:6
64747,1:5,2:4,3:9,4:6,5:10,6:7,7:8,8:2,9:1,10:3
20433,1:8,2:10,3:3,4:5,5:9,6:7,7:2,8:1,9:6,10:4
74644,1:9,2:1,3:3,4:5,5:10,6:2,7:8,8:6,9:7,10:4
23937,1:3,2:6,3:7,4:2,5:8,6:1,7:10,8:9,9:5,10:4
53665,1:3,2:10,3:1,4:6,5:9,6:8,7:4,8:2,9:7,10:5
93531,1:1,2:9,3:10,4:5,5:6,6:7,7:8,8:3,9:4,10:2
3392,1:6,2:3,3:7,4:8,5:5,6:2,7:4,8:10,9:1,10:9
93119,1:8,2:1,3:2,4:4,5:6,6:5,7:9,8:7,9:3,10:10
95584,1:7,2:8,3:6,4:10,5:2,6:1,7:5,8:4,9:3,10:9
60919,1:9,2:7,3:4,4:10,5:8,6:1,7:5,8:2,9:6,10:3
85403,1:9,2:2,3:4,4:6,5:7,6:3,7:8,8:5,9:10,10:1
8463,1:7,2:9,3:4,4:5,5:10,6:2,7:1,8:3,9:6,10:8
28786,1:1,2:9,3:4,4:6,5:2,6:8,7:5,8:10,9:3,10:7
24178,1:9,2:2,3:4,4:7,5:6,6:8,7:3,8:1,9:5,10:10
68785,1:10,2:2,3:6,4:8,5:1,6:7,7:3,8:5,9:9,10:4
59468,1:6,2:3,3:1,4:8,5:7,6:5,7:4,8:9,9:2,10:10
66725,1:8,2:9,3:10,4:5,5:4,6:1,7:7,8:6,9:2,10:3
43521,1:10,2:2,3:7,4:6,5:1,6:3,7:8,8:4,9:5,10:9
89653,1:3,2:6,3:7,4:5,5:10,6:1,7:2,8:8,9:4,10:9
4639,1:2,2:5,3:4,4:8,5:10,6:1,7:7,8:3,9:6,10:9
1738,1:2,2:3,3:6,4:7,5:8,6:4,7:10,8:1,9:9,10:5
89436,1:8,2:5,3:7,4:4,5:1,6:3,7:6,8:2,9:9,10:10
80472,1:8,2:6,3:10,4:4,5:9,6:7,7:2,8:1,9:5,10:3
36006,1:1,2:3,3:5,4:7,5:9,6:6,7:8,8:4,9:2,10:10
18761,1:3,2:7,3:1,4:6,5:10,6:9,7:2,8:4,9:5,10:8
73686,1:10,2:3,3:9,4:8,5:6,6:7,7:2,8:4,9:5,10:1
50962,1:3,2:5,3:6,4:7,5:8,6:4,7:10,8:1,9:2,10:9
27853,1:6,2:3,3:7,4:8,5:4,6:5,7:10,8:1,9:2,10:9
98837,1:8,2:2,3:5,4:7,5:10,6:1,7:6,8:3,9:4,10:9
41721,1:2,2:6,3:4,4:5,5:8,6:3,7:1,8:7,9:10,10:9
71292,1:7,2:9,3:8,4:1,5:2,6:6,7:4,8:5,9:3,10:10
11421,1:3,2:4,3:5,4:9,5:6,6:8,7:10,8:7,9:1,10:2
91030,1:5,2:2,3:8,4:10,5:1,6:4,7:3,8:9,9:7,10:6
82407,1:4,2:2,3:5,4:8,5:7,6:6,7:3,8:10,9:1,10:9
35303,1:3,2:1,3:2,4:4,5:10,6:9,7:5,8:8,9:7,10:6
71886,1:5,2:1,3:4,4:3,5:9,6:10,7:7,8:8,9:6,10:2
13071,1:4,2:1,3:9,4:5,5:6,6:3,7:8,8:2,9:7,10:10
42001,1:6,2:10,3:7,4:9,5:2,6:1,7:4,8:5,9:8,10:3
23868,1:9,2:2,3:1,4:8,5:10,6:4,7:6,8:5,9:7,10:3
20571,1:6,2:7,3:2,4:3,5:4,6:9,7:5,8:1,9:10,10:8
78188,1:10,2:4,3:9,4:5,5:2,6:6,7:3,8:7,9:1,10:8
72325,1:7,2:2,3:3,4:4,5:8,6:6,7:5,8:10,9:1,10:9
70448,1:10,2:6,3:8,4:2,5:5,6:4,7:3,8:1,9:9,10:7
21436,1:9,2:6,3:1,4:3,5:7,6:5,7:10,8:8,9:4,10:2
50498,1:2,2:10,3:9,4:1,5:7,6:3,7:6,8:5,9:8,10:4
6600,1:4,2:9,3:7,4:3,5:8,6:5,7:2,8:6,9:1,10:10
3670,1:6,2:7,3:4,4:2,5:5,6:8,7:3,8:10,9:9,10:1
29966,1:4,2:3,3:7,4:6,5:2,6:5,7:1,8:8,9:9,10:10
85445,1:10,2:3,3:2,4:1,5:9,6:5,7:6,8:4,9:7,10:8
45625,1:10,2:3,3:7,4:4,5:2,6:5,7:9,8:8,9:6,10:1
73189,1:7,2:3,3:4,4:2,5:6,6:9,7:1,8:8,9:10,10:5
90027,1:7,2:5,3:2,4:8,5:1,6:9,7:3,8:10,9:4,10:6
29302,1:1,2:4,3:5,4:2,5:8,6:9,7:10,8:6,9:3,10:7
61482,1:8,2:3,3:5,4:1,5:4,6:2,7:10,8:6,9:7,10:9
80022,1:4,2:8,3:7,4:1,5:5,6:9,7:10,8:2,9:3,10:6
75907,1:10,2:1,3:2,4:7,5:3,6:5,7:8,8:9,9:6,10:4
32633,1:10,2:5,3:1,4:7,5:2,6:9,7:6,8:4,9:8,10:3
24107,1:10,2:1,3:7,4:9,5:4,6:3,7:8,8:5,9:2,10:6
31386,1:4,2:1,3:5,4:8,5:7,6:9,7:3,8:10,9:2,10:6
72887,1:10,2:4,3:7,4:5,5:1,6:3,7:6,8:9,9:2,10:8
14430,1:1,2:2,3:5,4:7,5:10,6:4,7:9,8:8,9:3,10:6
25186,1:6,2:1,3:10,4:8,5:9,6:2,7:5,8:3,9:4,10:7
20469,1:1,2:3,3:5,4:4,5:10,6:2,7:9,8:7,9:6,10:8
71475,1:3,2:9,3:5,4:4,5:1,6:10,7:8,8:7,9:2,10:6
31119,1:6,2:7,3:8,4:3,5:9,6:5,7:2,8:1,9:10,10:4
93324,1:5,2:1,3:8,4:6,5:7,6:9,7:4,8:2,9:10,10:3
80412,1:9,2:10,3:6,4:2,5:1,6:8,7:3,8:5,9:7,10:4
70665,1:9,2:5,3:3,4:4,5:8,6:6,7:2,8:10,9:7,10:1
48420,1:7,2:10,3:3,4:8,5:9,6:1,7:5,8:6,9:4,10:2
24156,1:9,2:5,3:6,4:4,5:1,6:3,7:8,8:10,9:7,10:2
32997,1:3,2:7,3:2,4:5,5:4,6:9,7:10,8:6,9:1,10:8
19246,1:7,2:9,3:5,4:6,5:10,6:3,7:8,8:4,9:2,10:1
62880,1:4,2:3,3:8,4:2,5:6,6:5,7:1,8:7,9:9,10:10
87717,1:1,2:10,3:7,4:5,5:9,6:8,7:3,8:4,9:6,10:2
95710,1:4,2:6,3:3,4:1,5:2,6:7,7:9,8:8,9:5,10:10
